Time,Position-x,Position-y,Position-z,Orientation-x,Orientation-y,Orientation-w,Orientation-z
343.695,-7.710756788455731,4.868117573702619,0.0,0.0,0.0,0.6852780137930613,-0.7282815690458169
343.897,-7.713675577591145,4.818736920848476,0.0,0.0,0.0,0.6866347249866986,-0.7270025821428977
344.098,-7.716657314346532,4.769363544815488,0.0,0.0,0.0,0.6838457411031468,-0.7296266184666566
344.292,-7.719786300323335,4.721218434405163,0.0,0.0,0.0,0.6865924330018013,-0.7270425234775935
344.393,-7.721092253569436,4.69609361190135,0.0,0.0,0.0,0.6898876184907209,-0.7239164826505897
344.596,-7.723436033064638,4.645853575524165,0.0,0.0,0.0,0.691881629622756,-0.7220109490794163
344.698,-7.724363490659523,4.6208572027613,0.0,0.0,0.0,0.6956139449327974,-0.7184157846366066
344.895,-7.725914750975772,4.572128924474318,0.0,0.0,0.0,0.6959592278113328,-0.7180812998708804
345.093,-7.727384766572481,4.522453982780368,0.0,0.0,0.0,0.697250241972584,-0.7168278036384841
345.194,-7.7280617802368,4.49737458496876,0.0,0.0,0.0,0.6974474846569761,-0.7166358950999154
345.399,-7.729616622982987,4.446757819900626,0.0,0.0,0.0,0.6947908791047428,-0.7192118146365915
345.592,-7.731405573135261,4.399265549427697,0.0,0.0,0.0,0.6926566049637344,-0.7212675145881126
345.793,-7.7334512559004285,4.349788384518238,0.0,0.0,0.0,0.6927744740428086,-0.7211543025696443
345.999,-7.7350789455661175,4.298822521723457,0.0,0.0,0.0,0.6992636370958597,-0.7148638792353896
346.196,-7.736163108053827,4.2494191049390855,0.0,0.0,0.0,0.6997991942811589,-0.7143396164874526
346.289,-7.736635555914691,4.226173745315697,0.0,0.0,0.0,0.6998064520630833,-0.7143325063658236
346.391,-7.737148659261703,4.200884060773351,0.0,0.0,0.0,0.6995862834936143,-0.7145481313022884
346.595,-7.738379561921366,4.150095413235765,0.0,0.0,0.0,0.6974459774933293,-0.716637361905151
346.799,-7.739669071313455,4.099439816543908,0.0,0.0,0.0,0.6987237222689109,-0.7153916129915684
346.992,-7.740851000379509,4.051793231509641,0.0,0.0,0.0,0.6971260504540422,-0.7169485823811553
347.096,-7.741584422698344,4.026119332375556,0.0,0.0,0.0,0.6971564596467125,-0.716919012701478
347.291,-7.742914690716447,3.9777285805772875,0.0,0.0,0.0,0.6964590997700189,-0.7175964899214146
347.497,-7.744561983360051,3.9268460570432056,0.0,0.0,0.0,0.6956668631316307,-0.7183645422350667
347.59,-7.745278789605928,3.9039509493556435,0.0,0.0,0.0,0.6962815006919862,-0.7177688150053021
347.798,-7.747014099480109,3.852526617139148,0.0,0.0,0.0,0.6935180147466042,-0.7204392848963255
347.994,-7.749017867457357,3.8040090539454177,0.0,0.0,0.0,0.6910933225944457,-0.7227655356098335
348.195,-7.751352760553898,3.7544650060120146,0.0,0.0,0.0,0.6886795657753246,-0.7250658285173218
348.299,-7.752754451176744,3.7288746617262327,0.0,0.0,0.0,0.6861077758429263,-0.7274999106033435
348.499,-7.755806154129494,3.679639439196128,0.0,0.0,0.0,0.6845008281473105,-0.7290120823865995
348.594,-7.757288775846908,3.6560511554247768,0.0,0.0,0.0,0.6844856845702588,-0.7290263010470776
348.798,-7.760417451384532,3.6050251928196784,0.0,0.0,0.0,0.6858802402799032,-0.7277144329979873
348.89,-7.761758979821643,3.5820891367057937,0.0,0.0,0.0,0.6864791713049662,-0.7271494670041689
349.099,-7.764769935769223,3.5303981340860298,0.0,0.0,0.0,0.6865038362608594,-0.7271261807961003
349.191,-7.7660490100394375,3.5077160197068116,0.0,0.0,0.0,0.6881314952097457,-0.7255860013123184
349.393,-7.7681037056873725,3.4580009267502243,0.0,0.0,0.0,0.6958062375675955,-0.7182295453140498
349.498,-7.768908448017328,3.4319646986001526,0.0,0.0,0.0,0.6964991166365905,-0.7175576496174012
349.693,-7.769841826925227,3.383140249414145,0.0,0.0,0.0,0.7047754619177606,-0.709430439351602
349.893,-7.770038195433125,3.3335545394487887,0.0,0.0,0.0,0.7059834595358162,-0.7082283211379227
350.097,-7.770193155796591,3.2833551375079515,0.0,0.0,0.0,0.7060523657984835,-0.708159626602904
350.199,-7.7702669816678025,3.258102823066515,0.0,0.0,0.0,0.7061014785678277,-0.7081106565815315
350.397,-7.770449946595487,3.2089999626030945,0.0,0.0,0.0,0.7051935412201613,-0.7090148583925224
350.599,-7.770798960163346,3.1591513052011133,0.0,0.0,0.0,0.7040615129182993,-0.7101389906399982
350.791,-7.771245104726772,3.111948788546001,0.0,0.0,0.0,0.7033897834759211,-0.7108043419265929
350.891,-7.771515074248506,3.0874108686366792,0.0,0.0,0.0,0.7029722184435742,-0.7112173086311383
351.097,-7.772179005219911,3.036763933669075,0.0,0.0,0.0,0.7018471093668168,-0.7123276177949607
351.29,-7.772970747162756,2.989360329633411,0.0,0.0,0.0,0.7003718786015423,-0.7137781389648653
351.499,-7.7740920179081385,2.9379216435091196,0.0,0.0,0.0,0.698169963944795,-0.7159320508577078
351.695,-7.775487871002893,2.889518811015683,0.0,0.0,0.0,0.695233781120044,-0.7187836876206406
351.797,-7.776390122118664,2.8642958538278185,0.0,0.0,0.0,0.6932558638747949,-0.7206915478921699
351.999,-7.77865946854752,2.8139596941730116,0.0,0.0,0.0,0.6882417102893776,-0.7254814595962825
352.199,-7.781543027344282,2.764161883709568,0.0,0.0,0.0,0.6861981961532106,-0.7274146242660233
352.392,-7.784321180161079,2.7164408036851375,0.0,0.0,0.0,0.6852827859884644,-0.7282770786094319
352.494,-7.785888476622034,2.691340383087319,0.0,0.0,0.0,0.6840832981370222,-0.7294038944302217
352.696,-7.788996304901192,2.641755704280803,0.0,0.0,0.0,0.6853413140275522,-0.7282220013752593
352.889,-7.79208537272095,2.5941134119059512,0.0,0.0,0.0,0.6823844888135787,-0.7309934400708605
353.094,-7.795718509810254,2.5437896809814746,0.0,0.0,0.0,0.6797534121347375,-0.7334407260925601
353.195,-7.797644743681774,2.5191789707805063,0.0,0.0,0.0,0.6773455800791588,-0.7356649815963975
353.395,-7.801787895494455,2.470659110375639,0.0,0.0,0.0,0.676346630482962,-0.7365834884345044
353.599,-7.8058956229168555,2.4210690880324766,0.0,0.0,0.0,0.6789342016910719,-0.7341991213384194
353.793,-7.80918462417276,2.3728197307915737,0.0,0.0,0.0,0.686153422398414,-0.7274568584671833
353.895,-7.81053996916497,2.3472444474688743,0.0,0.0,0.0,0.6906470089461656,-0.7231920277725101
354.095,-7.812411990192778,2.2971944424124002,0.0,0.0,0.0,0.6957117651244237,-0.7183210562606798
354.3,-7.8138184918215785,2.246468577299197,0.0,0.0,0.0,0.7008995905820788,-0.7132599553612092
354.492,-7.814332742206127,2.198769200047415,0.0,0.0,0.0,0.7043584278481904,-0.709844493617599
354.691,-7.814674109526184,2.1491663678594732,0.0,0.0,0.0,0.7053685075234758,-0.7088407921346686
354.894,-7.814376792418065,2.0989128294906036,0.0,0.0,0.0,0.7135804482669652,-0.7005732965586948
355.099,-7.812941506064081,2.0477626050983617,0.0,0.0,0.0,0.7195809262961238,-0.6944085904644415
355.292,-7.810854664649991,1.999084153348238,0.0,0.0,0.0,0.7239260188259287,-0.6898776118028771
355.493,-7.808515645845066,1.9490451851938173,0.0,0.0,0.0,0.7227720852716523,-0.6910864727022715
355.593,-7.807434308411395,1.9244827347346012,0.0,0.0,0.0,0.7222023987371425,-0.691681787571653
355.795,-7.805275127734745,1.8748126954324122,0.0,0.0,0.0,0.7223209235860031,-0.6915580115578617
355.99,-7.803271026831798,1.8267771971199136,0.0,0.0,0.0,0.720227615684868,-0.6937378334824259
356.192,-7.801602346119911,1.7763142581691163,0.0,0.0,0.0,0.7184343343639787,-0.6955947866444852
356.293,-7.800804845095969,1.750978817724653,0.0,0.0,0.0,0.7178033273043414,-0.696245921575715
356.489,-7.799408639118165,1.7023871782782651,0.0,0.0,0.0,0.7165919360982727,-0.6974926502257419
356.694,-7.798050848226947,1.6520435548523706,0.0,0.0,0.0,0.7160012860083199,-0.698098960344758
356.897,-7.796879186972848,1.6020634030172163,0.0,0.0,0.0,0.7147088296381053,-0.6994221106294323
356.999,-7.79628662003675,1.5768498606697725,0.0,0.0,0.0,0.7160958304490476,-0.6980019782303549
357.198,-7.7948681464754825,1.5277851559085385,0.0,0.0,0.0,0.7185049346795287,-0.6955218607931501
357.393,-7.793306896563519,1.4794238942333224,0.0,0.0,0.0,0.7182244214922137,-0.6958115264726326
357.599,-7.791786072653758,1.4286899852234283,0.0,0.0,0.0,0.7169482181634761,-0.6971264250279261
357.796,-7.79045720625585,1.380264489047046,0.0,0.0,0.0,0.7176728951154756,-0.6963803670527849
358.098,-7.788161316811497,1.305933915221065,0.0,0.0,0.0,0.7153096242986833,-0.6988076569312021
358.19,-7.787646406851296,1.283183188195789,0.0,0.0,0.0,0.7152834103118856,-0.6988344889404061
358.398,-7.786498744898543,1.2313872821640335,0.0,0.0,0.0,0.7142370610050639,-0.6999038653178369
358.597,-7.785582590122312,1.1822688006148592,0.0,0.0,0.0,0.7134967652214838,-0.7006585231184153
